"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","WESD","WESF"
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-12",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-13",,,"9.7","10.0","13.0","4.1","4.1"
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-14",,,"8.4","36.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-15",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-16",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-17",,,"7.4","254.0","254.0","8.4","8.4"
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-18",,,"0.5","0.0",,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-19",,,"0.0","0.0",,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-20",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-21",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-22",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-23",,,"2.8","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-24",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-25",,,"0.3","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-26",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-27",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-28",,,"8.9","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-02-29",,,"4.3","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-01",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-02",,,"0.8","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-03",,,"37.3","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-04",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-05",,,"4.8","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-06",,,"13.2","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-07",,,"34.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-08",,,"0.3","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-09",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-10",,,"36.6","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-11",,,"0.3","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-12",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-13",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-14",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-15",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-16",,,"0.0","0.0","0.0",,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2024-03-17",,,"0.0","0.0","0.0",,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-02",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-03",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-04",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-05",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-06",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-07",,,"20.3",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-08",,,"3.0",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-09",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-10",,,"78.2",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-12",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-13",,,"25.7",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-15",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-17","    2","8.6",,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-18",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-19",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-20",,,"1.8",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-21",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-22",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-23",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-24",,,"2.0",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-25",,,"5.3",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-26",,,"5.8",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-27",,,"2.3",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-28",,,"17.0",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-29",,,"19.6",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-30",,,"0.3",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-01-31",,,"1.5",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-01",,,"0.5",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-03","    2","3.8",,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-04",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-05",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-06",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-08",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-09",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-10",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-11",,,"0.5",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-12",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-13",,,"10.7",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-14",,,"9.4",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-15",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-16",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-17",,,"5.8",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-18",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-21",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-23",,,"1.3",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-24",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-27",,,"1.0",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-28",,,"13.0",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-02-29",,,"8.6",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-01",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-02",,,"1.8",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-03",,,"19.8",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-04",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-05",,,"1.3",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-06",,,"11.7",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-07",,,"27.7",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-08",,,"0.3",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-09",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-10",,,"60.7",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-11",,,"1.0",,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-12",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-13",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-14",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-15",,,"0.0","0.0",,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2024-03-17",,,"0.0","0.0",,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-01",,,"0.3",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-02",,,"0.3",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-03",,,"0.0","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-04",,,"0.0","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-05",,,"0.0","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-06",,,"0.0","0.0",,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-07",,,"16.0","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-08",,,"6.1","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-09",,,"0.0","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-10",,,"64.5","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-11",,,"0.3","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-12",,,"0.0","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-13",,,"31.2","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-14",,,"0.5","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-15",,,"0.0","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-16",,,"5.3","38.0","38.0",,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-17",,,"7.6","0.0",,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-18",,,"0.0","0.0",,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-19",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-20",,,"0.5","0.0",,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-21",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-22",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-23",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-24",,,"1.0","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-25",,,"7.1","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-26",,,"8.1","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-27",,,"1.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-28",,,"12.2","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-29",,,"9.1","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-30",,,"0.3","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-01-31",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-01",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-02",,,"3.6","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-03",,,"2.3","0.0","0.0","0.0","0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-04",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-05",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-06",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-07",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-08",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-09",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-10",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-11",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-12",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-13",,,"6.9","13.0","13.0",,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-14",,,"12.4","89.0","89.0","17.5","17.5"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-15",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-16",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-17",,,"7.6","102.0",,,"7.9"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-18",,,"0.5","13.0",,,"0.5"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-19",,,"0.0","0.0","64.0","10.2",
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-20",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-21",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-22",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-23",,,"2.8","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-24",,,"1.3","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-25",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-26",,,"0.0","0.0",,,"0.0"
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-27",,,"0.0",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-28",,,"11.4",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-02-29",,,"6.4",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-01",,,"0.0","0.0",,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-02",,,"1.3",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-03",,,"38.4",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-04",,,"0.0","0.0",,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-05",,,"2.8",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-06",,,"6.6",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-07",,,"59.4",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-08",,,"0.0",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-09",,,"0.0","0.0",,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-10",,,"37.3",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-11",,,"0.5",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-12",,,"0.0","0.0",,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-13",,,"0.0","0.0",,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-14",,,"0.0","0.0",,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-15",,,"0.5",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-16",,,"0.0",,,,
"US1NYSF0092","AMITYVILLE 0.6 NNE, NY US","2024-03-17",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-01",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-02",,,"0.0",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-03",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-04",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-05",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-06",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-07",,,"19.1","109.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-08",,,"5.1","5.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-09",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-10",,,"81.3",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-11",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-12",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-13",,,"29.7",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-14",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-15",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-16",,,"4.1","36.0",,,"4.1"
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-17",,,"4.6","10.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-19",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-20",,,,"25.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-21",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-22",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-23",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-24",,,"2.3",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-25",,,"7.1",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-26",,,"5.6",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-27",,,"2.0",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-28",,,"31.0",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-01-31","    3","6.6",,,"13.0",,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-01",,,"0.5",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-02",,,"3.0",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-03",,,"3.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-04",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-05",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-06",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-07",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-08",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-09",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-10",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-13",,,,"229.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-14",,,"8.1","51.0","178.0",,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-15",,,,,"191.0",,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-16",,,"0.0","0.0","51.0",,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-17",,,"5.1","46.0","51.0",,"5.1"
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-02-23",,,"4.1",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-03-09",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-03-10",,,"61.5",,,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-03-14",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-03-15",,,"0.0","0.0",,,
"US1NJPS0038","BLOOMINGDALE 1.6 S, NJ US","2024-03-16",,,"1.0",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-01",,,"0.3","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-02",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-03",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-04",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-05",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-06",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-07",,,"18.8","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-08",,,"3.8","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-09",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-10",,,"54.1","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-11",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-12",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-13",,,"29.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-14",,,"0.8","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-15",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-16",,,"7.6",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-18",,,"0.0","0.0",,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-19",,,"0.0","0.0",,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-20",,,"0.5",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-21",,,"0.0","0.0",,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-22",,,"0.0","0.0",,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-23",,,"0.0","0.0",,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-24",,,"0.5","0.0",,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-25",,,"5.1","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-26",,,"6.1","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-27",,,"0.8","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-28",,,"19.8","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-29",,,"9.4",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-30",,,"0.3","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-01-31",,,"1.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-02-01",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-02-02",,,"3.6","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-02-03",,,"0.8","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-02-04",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-02-05",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-02-06",,,"0.0","0.0","0.0",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2024-02-07",,,"0.0","0.0","0.0",,
